江西赣州,101240701
江西赣州崇义,101240702
江西赣州上犹,101240703
江西赣州南康,101240704
江西赣州大余,101240705
江西赣州信丰,101240706
江西赣州宁都,101240707
江西赣州石城,101240708
江西赣州瑞金,101240709
江西赣州于都,101240710
江西赣州会昌,101240711
江西赣州安远,101240712
江西赣州全南,101240713
江西赣州龙南,101240714
江西赣州定南,101240715
江西赣州寻乌,101240716
江西赣州兴国,101240717
江西赣州赣县,101240718
